,Unnamed: 0.1,Unnamed: 0,filename,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
196,196,196,49. Buddy Rich - Cheek to Cheek.mp3,0.3046355,0.09205554,0.07024038,0.0009890143,2954.614962880069,136124.17997362785,2801.195813193954,48646.6364322242,6363.928184863584,645628.4247006595,0.1538505436097136,0.0014453712010941,-2.625319e-06,0.0034499108,-1.6026705e-05,0.0008770151,99.38401442307692,-134.22414,917.3694,64.23297,186.01236,3.264325,196.65536,24.477118,61.31799,6.4504657,76.37268,6.0857267,97.70961,-1.9304119,93.88771,0.20227599,81.15444,-5.437159,74.56851,3.3524737,72.700645,2.5842555,88.34726,6.6292977,85.30613,-0.60156405,59.417534,4.9312267,41.01837,-5.2495923,33.873173,1.2926393,45.282104,-3.1386182,43.60262,1.8467427,47.163784,-4.310104,56.72534,2.3505876,66.23049,jazz
197,197,197,50. Grant Green - If I Should Lose You.mp3,0.2858361,0.09330744,0.06133138,0.0011808354,2803.987618291367,297925.83538131666,3106.2495354610974,135037.1722085953,6896.283299118372,1775552.966536106,0.0881166251451238,0.0010701645300333,1.9813972e-06,0.0035447387,-1.1824432e-05,0.00046100453,67.99958881578948,-206.98264,2320.0068,68.865395,244.70262,33.817913,436.9808,22.67966,96.18314,5.006338,81.08831,-2.539598,124.90102,-1.8765692,89.82987,-2.4240701,75.815285,-10.994737,55.865265,0.23708388,51.300804,-6.1679077,52.47106,0.15271893,75.40499,-8.0184355,81.45801,-2.1231248,62.796883,-3.6468875,51.901806,-1.5285654,40.89019,-8.802277,29.477833,-2.4488156,45.588985,-5.338218,57.455563,-4.8197393,63.736988,jazz
198,198,198,51. Cab Calloway - I Can't Give You Anything But Love.mp3,0.31607792,0.08623002,0.1890783,0.007848059,1941.1958936756248,513623.5813904094,1591.1225397637425,54172.205167069245,3696.985978164909,1150442.008146517,0.1335645740615325,0.00658502093541,2.437091e-06,0.022294616,-0.00011535346,0.009136381,135.99917763157896,-124.55977,8278.45,124.36772,1293.9574,-42.06322,943.6672,71.85445,245.51291,-33.467953,365.85468,13.088249,144.29306,3.9819233,150.63861,-14.849524,98.47124,0.29743686,71.79955,-12.071353,106.8614,1.9326565,71.82211,0.07481611,104.81928,-5.4695144,143.7839,-0.6844801,124.18241,-7.549505,115.15629,-1.429379,95.91675,-10.504229,106.87731,-2.715717,72.691895,-5.367815,93.58588,-7.9717207,87.98464,jazz
199,199,199,52. Artie Shaw - Smoke Gets in Your Eyes (Remastered Version).mp3,0.2531456,0.092170276,0.04848472,0.000912069,601.6600692286697,89633.62801051966,895.4952550061594,85083.601877918,1150.451376711252,796532.8926839076,0.0319026793488777,0.0003511375209166,-1.0248709e-05,0.002547314,1.05185345e-05,0.00030013986,103.359375,-403.3465,5812.9556,156.71619,832.189,38.35045,1728.9847,54.46935,381.36218,23.73461,119.39135,-11.739364,348.77158,10.506913,174.16928,3.851775,73.7727,-5.475541,132.50438,5.569484,115.57943,-3.1511474,130.8271,-5.067708,73.38514,0.23673826,77.472496,-6.3010406,113.7687,-6.8603106,126.86812,-2.0204449,116.79881,-3.47362,120.001015,0.7233968,173.81497,-2.2277737,217.7707,-5.740981,131.35498,jazz
200,200,200,53. Buddy Rich - All Sweets.mp3,0.33729598,0.083626166,0.13311926,0.0020075,3571.305129384377,259591.5054475556,2953.827656582908,74449.29005124378,7202.656446521865,533263.4602825692,0.1996170847039473,0.002609229338408,9.875976e-07,0.011079764,-1.7344333e-05,0.003714217,107.666015625,-66.55574,1325.132,45.452667,424.39948,24.904228,370.75006,26.075434,80.71689,-1.3577677,43.985855,9.150688,33.644875,-4.765935,33.301167,3.443718,46.198875,-7.530423,62.714752,5.542342,63.836906,-5.4426894,106.44087,2.702545,153.35815,1.5982931,101.35093,4.0837755,151.62059,-2.3208442,99.99322,-2.3353102,78.40541,0.066958494,61.219822,4.534904,61.099155,-8.213144,144.70277,-7.223812,115.61344,jazz
201,201,201,54. Carmen McRae - If Love Were All.mp3,0.27552268,0.0918313,0.059744306,0.00070412835,1711.8329886692136,334413.6552554995,1963.8614436690923,176430.30035304272,3292.1550927885546,2120526.907836372,0.0794239339444659,0.001262230370277,-1.190115e-05,0.002664511,-3.6560914e-06,0.00072952977,112.34714673913044,-222.78304,2856.946,121.80677,1031.8828,-7.3429384,433.6161,10.7046995,211.8485,-12.221992,216.19307,7.4569902,124.18552,-0.63602245,124.06368,4.7299304,44.660374,-4.6331306,49.756943,5.564113,51.12448,-6.191655,39.397022,2.3394616,48.21469,-5.59728,36.955605,-2.1895776,58.906673,-4.3837385,54.71717,-3.8911986,49.068733,-1.6620079,113.10107,1.3079097,151.1673,-3.7832317,142.04634,0.21422051,119.370865,jazz
202,202,202,55. Carmen McRae - Comes Love.mp3,0.30852908,0.093979575,0.08622962,0.0012312963,2221.7989043807484,464035.5053749791,2344.7471792566384,139340.29170895988,4548.339163482005,1901909.3498702927,0.0996010606133901,0.0028189235474279,-8.900391e-07,0.004938413,-8.37091e-06,0.0016066275,112.34714673913044,-161.92657,5613.6235,87.4392,713.6741,-3.3392386,709.76654,27.576387,364.57565,-0.92356205,167.25761,8.858078,194.50424,-0.84865046,112.22037,-1.0345709,82.93891,-2.570363,88.43461,3.6815856,82.05069,-2.619747,57.22712,3.1873224,73.436104,-6.1938267,57.81998,1.969227,75.2252,-3.2317135,61.591644,-3.6385427,109.03454,-0.06542279,121.37831,-0.19884527,86.8045,-3.9189932,131.79282,5.129093,230.83086,jazz
203,203,203,56. Buddy Rich - A Man Could Be a Wonderful Thing.mp3,0.3406778,0.090906955,0.12471704,0.004309289,1434.5451106454882,245466.3951920897,1181.8538295962892,97695.2705282425,2570.1177921826625,768854.4188791418,0.0932261936435758,0.0023590055340566,-4.8354314e-06,0.008788474,-4.158384e-05,0.0053241155,135.99917763157896,-191.97562,8021.921,167.12393,1393.6697,-76.82284,662.3078,15.459234,821.2573,-7.732508,821.3308,-7.1716447,446.03134,-9.787686,339.21558,-8.261356,218.73825,-27.105072,139.94092,-11.083212,169.33223,-6.055029,156.79445,-25.318567,131.32034,-4.588084,86.75328,-16.036644,94.05872,-23.107716,85.96216,-0.6971822,77.48311,-15.320521,90.45045,-10.316179,72.08485,2.7320063,56.303284,-17.66204,109.85369,jazz
204,204,204,57. Carmen McRae - I Cried for You (Now It's Your Turn to Cry Over Me).mp3,0.35452932,0.08772481,0.09046012,0.0008874315,2514.8770322332293,242064.57618826223,2694.5666679945584,116815.05660143416,5665.540741250242,1523759.8772175948,0.0990553345104489,0.0008460893288787,-3.3459812e-06,0.0051217247,-0.0001657178,0.0014011065,151.99908088235293,-122.779076,1845.428,80.63067,266.6043,7.559469,435.81,24.507141,63.73921,5.957454,39.39922,7.8788686,54.569164,-1.0595102,45.131245,3.3726432,36.254185,-13.01499,45.099247,1.4811286,49.91459,-1.6705067,41.46003,-1.9820317,34.1925,-1.5532771,44.587593,-1.4461709,49.974007,-7.533986,49.211185,0.06101933,75.43889,-3.3397179,49.565956,-1.0095354,54.2489,-4.4479723,61.747074,-0.3777336,60.486523,jazz
205,205,205,58. Dean Martin - I'll Always Love You.mp3,0.24795972,0.094630055,0.1400583,0.0014572985,1267.5773041443044,48390.324029396834,1348.344449012718,21720.411349949725,2377.102292654315,211448.15307393955,0.06494140625,0.0004043294918426,-4.5524605e-05,0.01615438,-0.0002063557,0.0015580376,129.19921875,-183.74632,832.48645,162.48834,183.04878,-53.109833,289.73645,23.573387,327.00092,14.663813,203.75691,-30.326647,137.78851,4.2100334,108.677574,-12.923464,102.86061,-14.636024,91.98642,-15.070661,95.56859,-9.591161,101.2001,-10.100932,79.162704,-17.204552,65.33435,0.3331139,58.66209,-14.344618,55.081196,-0.45590767,53.115005,-7.859742,42.66111,-1.8270177,48.660633,-3.462013,48.673283,-5.849208,53.83787,jazz
206,206,206,59. Carmen McRae - You Leave Me Breathless.mp3,0.3743181,0.08989018,0.09123731,0.0013885183,2277.353688282499,301594.85047356767,2396.6123454874223,149399.8405907784,4815.629213882305,1592317.2197680126,0.1014098176277089,0.0020027019792715,1.7293313e-07,0.0052107,7.700922e-06,0.0018893076,112.34714673913044,-130.36826,4835.2583,91.19284,507.69608,-6.7740617,443.36658,25.887257,156.90674,-2.5385025,157.48242,6.6830134,108.700584,-2.6645567,101.84805,-0.4288741,52.67427,-3.8717146,58.18409,3.3819633,58.810093,-6.247232,52.93073,3.234895,55.0813,-2.7202659,51.354923,1.0459415,42.95931,-2.3985016,51.69275,-0.44925258,48.757328,-1.6982565,56.988945,1.8106828,55.901352,-4.1713347,62.276737,1.037768,68.43694,jazz
207,207,207,60. Nina Simone - Love Me or Leave Me.mp3,0.28697807,0.08474757,0.1660669,0.0017218682,1199.839574541503,799358.5703509157,1748.539413611397,741555.5945949708,2488.45161934017,6484113.132672871,0.0448296608939628,0.0005628280077749,-0.004836027,0.020559745,-0.0046257554,0.0023386183,89.10290948275862,-186.71559,4067.5688,158.84883,2280.685,28.52504,664.7226,19.000345,124.75612,14.344114,73.755806,14.182295,90.246475,-6.453231,75.00847,-8.646994,55.808895,0.41676864,63.83876,-8.873985,63.306705,-2.1727214,72.14162,1.1065872,76.876114,-4.473081,77.62444,-0.3803173,57.983795,-1.8964341,60.097244,-0.2975593,57.79054,-5.190797,53.64563,1.1775119,78.64603,-3.2906554,67.73338,0.59126776,78.551025,jazz
208,208,208,61. Carmen McRae - Too Much in Love to Care.mp3,0.2670055,0.093883805,0.13126402,0.0018368268,1383.706292157169,186274.0537449528,1498.0319816079943,144536.84427471174,2552.1845672890868,1196560.3124165668,0.0668983105166408,0.0005021213235132,-3.8500734e-06,0.012912945,-2.1232509e-06,0.0023520717,117.45383522727272,-167.73294,1911.2676,151.30139,1101.0889,-34.628834,427.80563,21.719608,363.68774,-12.8692,174.05948,3.802426,153.8579,-10.158451,169.74426,-0.531669,84.80332,-7.689846,123.03424,4.4295826,113.96639,-8.874535,114.23319,-3.6192827,90.170815,-9.764053,79.21423,-7.662884,89.230606,-4.1894584,60.866276,-9.38175,68.597176,-4.422792,86.220116,3.6329606,76.99773,-8.394793,104.37014,-1.4132856,131.07913,jazz
209,209,209,62. Fats Waller - When Somebody Thinks You're Wonderful.mp3,0.29917213,0.088082284,0.11905035,0.0042043854,1043.2538850999117,131797.44473934034,911.8874898786296,48462.06260311542,1871.5470163445725,406956.3441303344,0.0682879468604876,0.0008173105798209,9.2011857e-07,0.00923652,-3.3245775e-05,0.004083301,112.34714673913044,-210.64537,4024.9272,190.24446,833.3541,-43.676895,921.214,17.641735,450.99677,13.623936,267.6359,-22.465832,164.55197,-0.831462,174.90068,-0.1742907,111.66408,-8.763436,81.34193,-0.30441096,84.72972,-4.649018,86.75054,-2.086632,72.34878,2.5814247,69.489784,-2.5862844,61.311447,-0.93202335,53.826347,2.5283928,60.39975,0.3232812,56.458,-1.716222,43.96092,-1.1570187,53.944084,0.70521283,51.036354,jazz
210,210,210,63. Carmen McRae - A Fine Romance.mp3,0.31872964,0.092565544,0.13128343,0.004550996,1948.7810924221667,593204.5215805598,2005.459300037596,237031.69349216289,3780.027142693015,2423297.3884936185,0.09354100655476,0.0029057061904221,1.550948e-07,0.011281835,-1.5392516e-05,0.005110103,129.19921875,-132.97163,4355.1187,110.721245,1414.956,-19.587883,662.2042,24.34415,443.77338,-2.692517,247.92142,8.070808,132.09305,-2.1299589,171.21965,3.7878075,91.41572,-1.5773444,86.480446,3.8729908,81.253525,-6.039564,79.588234,5.472397,58.843708,-4.943967,64.37291,4.3501377,73.71497,-2.8583233,68.086174,-3.1402464,80.87735,0.8939834,74.18404,2.4101567,69.25839,-1.2554916,112.4257,1.9978008,122.11392,jazz
211,211,211,64. Carmen McRae - I Go for You.mp3,0.32953966,0.08943005,0.16956942,0.008130485,2200.686749903812,560681.1923233739,2119.288360213815,231477.0142485079,4272.890829080398,2952632.9535014443,0.1217430280089009,0.0034181535684471,7.072193e-07,0.01747626,-1.0453906e-05,0.009164398,117.45383522727272,-85.96127,7361.9824,101.82561,1276.2318,-28.86697,448.08377,14.657653,229.7278,-5.1367517,315.84335,-0.86332613,122.3947,-4.699125,109.01284,0.46022597,82.8802,-6.471185,108.971146,2.267569,68.19089,-4.5619636,90.405235,2.075153,63.071606,-8.805938,69.7208,-1.0947514,70.2971,-5.5702934,67.63933,-0.5458999,80.72493,1.1557287,72.32541,3.0119858,81.53575,0.14192209,80.335205,2.9859343,82.80958,jazz
212,212,212,65. Dean Martin - That's All I Want from You.mp3,0.27894044,0.08919192,0.09935968,0.0019345477,2165.2270981570346,429854.5682252062,2226.601228217492,228706.40590201484,4404.215034980892,2610659.5252886848,0.1033096549680727,0.0020045752688622,-3.9671013e-07,0.007951262,1.0865872e-05,0.0012055775,78.30255681818181,-147.27692,4077.7283,96.090614,834.99384,-16.126019,457.37286,23.10113,249.91736,-0.96241426,123.71858,-2.2382693,114.511635,-15.499776,76.83937,2.0577352,54.454987,-14.826727,109.01595,-4.382301,87.0613,-6.393756,93.00157,-2.0058362,64.829506,-10.78105,82.36454,-3.0815308,75.7882,-11.248169,60.580605,1.1053615,47.104977,-3.028462,54.76143,-0.06958038,52.40718,-4.0706844,89.54903,2.2469606,92.57164,jazz
213,213,213,66. Artie Shaw - Begin the Beguine (Remastered Version).mp3,0.28512758,0.09695334,0.08734508,0.0011043939,1124.808013498265,213619.2533172131,1206.5596083290068,70157.97624913638,2486.0849669843265,757401.3329456036,0.0518897089057662,0.0013600297621492,3.0350602e-06,0.006013658,-2.4719031e-05,0.0009188355,135.99917763157896,-253.21082,6912.9775,155.67494,567.83417,-36.782425,1039.0323,62.357937,222.8896,14.916191,378.52954,-18.908817,146.50201,13.322671,105.834435,-2.4786446,167.19809,-18.543947,46.05573,-7.823369,59.757286,-9.789353,55.470963,-8.827286,49.31964,-5.770309,45.717957,-7.0960946,46.009148,-6.324154,47.734406,-9.543199,40.947502,-10.462208,30.432814,-5.9555173,34.250847,-7.967317,53.018707,-8.361681,55.817894,jazz
214,214,214,67. Dean Martin - I'd Cry Like a Baby.mp3,0.2525221,0.09038133,0.108634405,0.002831679,1374.9576622741934,214686.4425547934,1796.4880265235968,136145.218877992,2811.424666366341,1318057.242158722,0.0530760207043343,0.0006831019802868,-4.3753053e-06,0.011641224,-9.6565454e-05,0.0010590099,83.35433467741936,-201.64392,2563.1812,128.50375,783.7838,-1.0771022,265.34094,37.410397,221.55188,-1.6421461,203.57986,0.11756422,81.06076,-15.977663,71.660866,-1.7725604,73.13163,-9.48328,78.830536,-8.767264,70.996506,-0.55320114,75.45711,-3.1551473,82.07636,-4.5580754,53.70765,-1.8616244,58.828804,-8.745181,48.254116,0.3176812,62.945705,-0.6081189,90.9231,1.5026287,84.48807,-0.43949658,107.14285,-0.6187005,91.16448,jazz
215,215,215,68. Carmen McRae - People Will Say We're in Love.mp3,0.2748537,0.08990272,0.15259269,0.0047523975,1819.6848265884576,431387.1484164217,1869.6032078804965,134231.03416755883,3433.112573771285,1563473.816162743,0.0928807686726006,0.0025625379411715,2.2116076e-06,0.020079358,-1.916854e-05,0.003159305,135.99917763157896,-129.66467,3425.8777,115.52542,1303.9927,-23.176006,511.82666,30.065353,197.17738,-4.978419,212.06998,6.693818,96.53091,-10.64108,101.873245,8.8315325,100.768845,-11.609705,122.76106,3.6760042,80.832054,-6.6711345,128.00142,-0.035977628,88.0748,-5.1597633,103.85258,0.059812468,84.640526,1.3438333,96.30333,0.9123325,105.03783,-2.817746,140.61961,-1.4770799,92.003136,-0.89071417,111.10939,-1.9074152,102.8491,jazz
216,216,216,"69. Dean Martin - Love Is All That Matters, Pt. 1.mp3",0.2735012,0.092257224,0.13296707,0.0037718425,876.4362908597445,47056.12188316952,1109.24656993004,17345.65341013786,1427.8330327556598,229083.48583807232,0.0448935305001935,0.0003378469962979,2.0342256e-06,0.016020605,-7.43751e-06,0.0016438068,89.10290948275862,-223.75404,1466.8052,185.77313,271.1952,-23.508867,536.0523,16.800327,157.80492,-6.3270144,304.5942,-20.752537,81.14968,-8.624587,74.07631,-12.908696,82.042,-12.296176,71.82758,-13.852082,83.15801,-9.789819,75.48574,-17.62001,85.71069,-11.534478,46.80551,-13.064159,56.002045,-12.892536,56.354187,-8.739078,51.353245,-11.455766,41.225246,-10.68476,57.983974,-8.221255,51.96905,-7.3946357,61.21586,jazz
217,217,217,"70. Dean Martin - Love Is All That Matters, Pt. 2.mp3",0.26840636,0.093215376,0.06582643,0.00088333426,1523.942580041695,220617.1706113848,1901.63244673631,109275.11343998685,3027.856690964832,1427977.4439209704,0.0583405391350619,0.0007556522878293,1.4652536e-06,0.0043416787,1.8781124e-05,0.00023682753,73.828125,-238.61765,3200.308,120.85055,581.02875,-8.2965,749.4866,28.955843,173.56622,-8.4877825,250.28922,-2.5667627,102.34397,-13.386363,117.10969,-1.8209951,133.56613,-15.651225,142.74327,-11.715144,77.495224,-10.876226,128.93687,-7.869673,115.725815,-4.43692,81.115425,-1.9002479,75.11117,-5.126861,105.06665,-2.251684,66.3117,-7.8522277,85.072586,-6.884878,109.88516,-8.993175,80.55795,-4.8043914,48.83529,jazz
218,218,218,71. Sarah Vaughan - Very Though of You.mp3,0.2700214,0.09482393,0.07926273,0.0014504854,792.477074795799,166920.33906470353,1473.9102278789878,161543.8617336467,1088.185086560323,1342054.205834021,0.0315425152380031,0.0002640722556168,1.2692506e-06,0.006519224,-8.473576e-07,0.00037624055,69.83741554054055,-354.9507,7412.144,153.9825,1057.2036,59.04219,873.1037,30.10008,199.3211,11.364014,319.9309,10.735438,74.02727,-2.4916663,81.61968,-8.5878525,142.44048,-13.812926,162.59377,-3.799731,150.15475,-6.3539305,108.157196,-2.9711404,88.508514,1.8069613,67.92213,1.5638063,64.09034,0.07573811,92.503365,0.97110534,81.050224,-5.978987,80.943535,-2.3108816,98.576805,-0.29782978,114.069275,0.72447306,97.63046,jazz
219,219,219,72. Ella Fitzgerald - Night and Day.mp3,0.2694705,0.090619996,0.14198485,0.0021134948,1959.4568039878304,414330.6933917049,2270.143207559192,156070.82720566928,4069.475392439048,1892158.579460465,0.0772629492792182,0.0018118538613663,1.3667736e-05,0.015434799,-5.639563e-06,0.0025011653,117.45383522727272,-126.800575,2126.5881,101.30948,652.5843,-2.7614527,442.84384,33.881973,198.08101,1.4850626,126.8684,-2.188346,165.30539,1.6138179,135.16936,-7.216992,80.399445,-4.6846004,69.40126,2.4485905,150.44547,-5.0471883,66.80398,-2.5894735,80.16702,-4.7095647,75.51316,-5.4403524,71.52774,-6.5462008,49.8513,-5.5676193,66.373764,-3.5089524,56.525047,-2.8128235,65.80099,-6.427893,77.73181,-4.5645456,119.04511,jazz
220,220,220,73. Dean Martin - I Want You.mp3,0.24698304,0.0942882,0.121643566,0.0033193838,1160.183826212108,118619.13231203314,1448.7132012413265,83892.19257677963,2021.654441998839,725057.7002129419,0.0532113184500774,0.0005324505621814,-1.4694298e-06,0.014137497,-5.9009843e-05,0.0012922928,80.74951171875,-218.8318,2770.5728,147.52216,701.08496,-10.888569,603.54364,22.870655,225.2723,-8.775386,272.79437,-7.3039665,153.50456,-6.825499,179.05598,-0.7633355,126.74184,-9.686327,141.79198,-6.6533613,186.83755,2.493713,175.62788,-1.2653689,174.91692,-1.4224806,140.63142,-2.7912402,122.6869,-6.2884927,144.55025,-3.0344737,127.30205,-3.7063653,96.9009,-7.135377,72.16507,-6.1804495,96.94219,-3.5462031,141.9948,jazz
221,221,221,74. Dinah Washington - Careless Love.mp3,0.29009292,0.0943767,0.03243708,0.00036187604,2571.989084061818,1155586.597351393,2656.4779072403344,287093.36197034345,5403.667324762964,4928876.501891562,0.1067034364115712,0.0053860742500327,-1.03613644e-07,0.0007675816,5.3685912e-06,0.00031157807,99.38401442307692,-283.13318,5843.9443,84.014885,1357.405,12.78804,948.7515,11.68357,283.27786,0.8320669,225.80348,-1.199024,266.48874,-1.3676006,298.84015,-2.3118613,123.15158,-7.5488453,174.39975,7.221443,152.98105,-0.8946898,85.65629,3.5811698,89.94065,-3.2197652,85.25378,-0.042488806,81.947395,-7.980567,88.25766,2.6638985,100.90331,-3.4840984,139.95642,-3.1277905,142.14645,-0.12006929,119.95864,2.6321445,133.7493,jazz
222,222,222,75. Dean Martin - Ridin' Into Love.mp3,0.28506148,0.092825845,0.08372322,0.0013514806,1483.2283693542995,276565.6088319658,1744.7071339391105,110242.20670760084,2897.2908138121616,1125257.5704989135,0.0655627176857585,0.0017630939695988,-1.4015052e-06,0.005756694,6.946232e-06,0.0009397957,67.99958881578948,-198.05772,1735.0426,135.77942,685.6498,-19.90727,366.05698,26.506706,222.75764,-8.574974,226.13658,7.128985,110.10749,-17.384682,136.65533,-2.3969738,89.00471,-3.1852431,131.93973,-14.421578,124.15949,-0.7685937,153.6403,-0.18153773,107.15574,-7.1529183,82.34053,-4.847909,64.52726,-6.961108,51.36957,-5.397696,70.11047,-8.241929,55.531097,-3.54724,67.43816,-6.7551,51.003193,-4.424067,59.20015,jazz
223,223,223,76. Dinah Washington - Careless Love (Master Take in Mono).mp3,0.3036379,0.094671115,0.0731183,0.0011962896,2634.7878268858312,925435.1280632452,2426.070232515728,202663.6167575474,5138.110597214832,3076423.5380046824,0.1204285990712074,0.0060731915270175,-4.831441e-07,0.0034721498,1.6019065e-06,0.0016370522,95.703125,-179.61404,4422.583,76.0629,1382.9675,-5.760719,945.3216,21.468311,358.65396,-10.176904,227.92485,-1.3048196,300.3513,-6.344516,204.4313,0.6274468,116.002144,-3.3276749,147.06888,13.5694,115.817764,1.204553,91.29153,6.5057716,107.0085,-0.8914533,102.11836,2.017782,93.12837,-4.8702936,90.817604,2.6071017,81.80623,-2.0287766,141.62157,-2.1603923,158.50371,1.6839867,148.52737,4.1243505,155.30418,jazz
224,224,224,77. Gene Harris & The Three Sounds - Street of Dreams.mp3,0.32709736,0.09163796,0.091208346,0.0017704687,1183.3110174159103,211634.04518226665,1619.2623930816117,246387.11358284848,2215.2532713332043,1448437.8279362698,0.0553375338622291,0.0008385248259343,6.4679257e-06,0.008100636,1.0599366e-05,0.00059775024,78.30255681818181,-223.67908,4344.787,154.82924,951.5344,-6.160748,436.3063,16.582502,92.40772,18.720568,87.66667,12.070547,71.43397,-10.41713,82.2446,-6.0967617,58.754814,-5.460103,56.930862,3.8398142,49.698467,-2.2859643,56.725124,-5.8368936,62.673313,-5.2908964,48.720352,0.08677645,38.98632,-3.861172,31.043919,-1.1050823,42.615955,-2.0424454,29.161562,0.9501133,57.043144,1.2920094,55.843998,-0.2662059,54.977047,jazz
225,225,225,78. Grant Green - I Can't Stop Loving You.mp3,0.27209035,0.09149388,0.078927405,0.0021719644,1231.6920358645496,301250.44810855016,1885.4378486950168,321369.89059023105,2298.9944316285314,2962590.4974522684,0.044625580495356,0.0004923214964198,-2.240256e-06,0.0067243767,-2.1299673e-05,0.00055350387,161.4990234375,-267.25412,3526.6335,141.07535,1182.9408,23.985884,477.8037,17.049433,267.7963,12.841157,157.94026,7.2780695,129.33614,-8.579079,117.955414,-3.4704957,114.99427,-6.198033,86.887856,5.2949777,86.695885,2.1813874,116.56021,0.7978563,73.30027,-3.3521059,91.51345,-2.7133882,110.92708,-1.2230071,68.10913,-3.4811888,40.055042,-5.2629943,64.601875,-2.0304632,62.903793,-1.967278,67.35298,-0.19165185,76.95193,jazz
226,226,226,79. Dean Martin - What Would You Do Without Me_.mp3,0.3754789,0.08874764,0.16856712,0.004858389,2081.92708249586,391651.6993375727,1657.635855098158,188782.58991028529,3808.526970358456,1105419.4510414277,0.1416533384529798,0.0033968481251533,-8.1500446e-08,0.015247802,-1.5150744e-05,0.0069684777,161.4990234375,-91.27147,14894.265,99.31615,878.3721,-55.06034,459.2753,59.331173,389.8291,-25.868288,224.37871,-0.71930516,66.06676,-7.02161,84.027504,-15.415405,62.05816,-10.407736,46.05934,-11.872687,54.267555,-10.099225,38.75282,-10.591081,39.038826,-8.810809,40.03236,-8.823364,33.91344,-10.6804285,43.583923,-6.229683,38.225677,-11.713456,37.63431,-4.633837,34.159855,-11.7919035,41.29753,-5.4440947,42.90489,jazz
227,227,227,80. Frank Sinatra - You Make Me Feel So Young (Remastered Version).mp3,0.4002432,0.09223458,0.26529285,0.0075994725,2177.946520359889,646280.7313521343,2149.659553815909,110039.9910074429,4542.522531987713,1507383.5814491892,0.0990337926905959,0.0043962994040565,2.7563942e-06,0.04984475,-1.0822212e-05,0.010795247,129.19921875,-54.58011,3445.3088,89.7882,1017.07916,-16.908699,502.09045,49.83527,255.16678,2.9552343,254.75201,31.582012,130.10701,-6.0779943,164.96457,9.061983,74.117134,-3.4433465,76.194275,6.8722296,95.030975,1.1908027,98.56298,7.38553,84.6226,4.9628315,61.21314,4.7793174,66.80229,-4.4611897,85.06152,3.2050018,52.42114,1.5381377,47.756535,-0.35088506,61.703075,-0.31333837,59.32099,0.014156897,48.70975,jazz
228,228,228,81. Ike Quebec - Count Every Star.mp3,0.21709926,0.09130008,0.046630252,0.0006258452,1094.2841570454225,123314.17066673154,1698.5820750352432,163755.88957155208,1956.9215000967488,1544849.8213969204,0.0395383096700851,0.0001855162565037,-3.032541e-06,0.002387873,-2.9002258e-05,9.31316e-05,64.599609375,-352.56152,2512.568,136.11232,476.35498,23.69665,389.83145,39.220695,89.01006,-2.166947,153.547,-8.394572,200.4682,-4.4774075,75.45709,-0.32469693,67.323395,-7.46093,71.39633,-0.7297211,114.68508,-4.556882,173.48517,0.5708469,201.39299,1.7287265,182.14331,2.6425529,147.81125,3.3230839,134.9733,3.503708,158.62938,-0.9241835,173.62988,-0.93240756,157.87166,0.038016398,109.47985,-2.2749681,116.5043,jazz
229,229,229,82. Dinah Washington - If I Could Be With You.mp3,0.29901853,0.091377504,0.05240597,0.0008527086,2861.869176283428,394125.4286103968,3011.857532234079,291691.643380052,6643.709826395608,3321872.3718963373,0.1122517777670278,0.0018763023319114,2.5089673e-07,0.002257952,-2.723778e-06,0.0005332293,75.99954044117646,-211.21606,4330.822,67.98712,392.23398,13.440584,1000.36414,23.420412,151.64175,11.223951,139.25894,-0.1734436,69.68945,4.369824,82.55774,-6.640036,57.119102,-0.6690684,48.094276,-4.1435957,49.274883,-2.9933145,54.315765,3.176026,41.912937,-6.488189,47.666004,0.92538434,38.692585,-7.001032,37.704926,-1.7069205,50.217194,-11.025685,70.95581,-1.2427278,95.18425,-5.105957,77.09507,3.740694,94.42165,jazz
